Id,MedSalario,IdadeCasa,Quartos,Camas,Vizinhança,Ocupação,Bloco_id,Preço
11668,6.7741,9.0,6.922063666300768,1.0559824368825466,2581.0,2.8331503841931944,958,310700.0
21407,4.5962,19.0,7.1228070175438605,0.9692982456140352,782.0,3.429824561403509,6298,304500.0
13022,2.3912,34.0,5.652960526315789,1.1447368421052628,1783.0,2.9325657894736836,1968,52900.0
12494,1.5536,25.0,4.0887850467289715,1.0,931.0,4.350467289719626,1562,58299.99999999999
30175,2.98,21.0,4.900990099009901,0.994059405940594,1269.0,2.512871287128713,12220,259200.0
25153,8.4721,28.0,9.505154639175258,1.1030927835051547,314.0,3.237113402061856,8878,342300.0
11891,3.3295,17.0,6.144444444444446,1.15,466.0,2.5888888888888895,1085,126600.0
23716,3.2105,28.0,5.9182058047493395,1.0527704485488127,1464.0,3.8627968337730865,8017,90300.0
15301,2.2444,20.0,2.9770114942528734,1.1175950486295314,2667.0,2.3580901856763927,3068,500000.0
22441,2.5383,11.0,4.471327572663001,1.0573448546739983,5682.0,4.463472113118617,7123,74000.0
28330,8.7051,48.0,7.433691756272402,1.064516129032258,700.0,2.508960573476702,10706,500001.0
10650,2.983,45.0,5.633064516129032,1.0201612903225807,555.0,2.2379032258064515,212,202700.0
22001,5.9333,17.0,6.917748917748918,0.9610389610389609,1581.0,3.4220779220779223,6713,229400.0
17836,2.3456,25.0,4.04930966469428,1.1400394477317557,1721.0,3.3944773175542404,4187,146100.0
28695,1.5972,44.0,4.68299711815562,1.1296829971181557,944.0,2.7204610951008648,10976,68900.0
22309,2.8071,14.0,6.011834319526629,1.2958579881656804,443.0,2.6213017751479293,6996,137500.0
28924,4.4397,16.0,5.615015974440894,1.0,1764.0,2.817891373801917,11178,187100.0
10324,2.1538,44.0,4.368852459016392,1.036885245901639,825.0,3.3811475409836067,96,79700.0
25673,5.2539,52.0,4.965337954939342,1.0277296360485269,1029.0,1.7833622183708842,9263,500001.0
16590,15.0001,48.0,8.845161290322581,1.0580645161290323,528.0,3.4064516129032256,3711,500001.0
24443,3.3274,26.0,3.9134615384615374,1.0560897435897436,1134.0,1.8173076923076923,8451,295500.0
25548,2.5284,11.0,3.4785276073619626,1.1288343558282208,620.0,3.803680981595092,9194,122500.0
16630,2.2765,38.0,5.603174603174603,1.1995464852607711,1661.0,3.766439909297052,3731,146600.0
13015,3.0882,14.0,7.001727115716753,1.359240069084629,1581.0,2.7305699481865284,1962,148200.0
24652,2.3578,41.0,5.455598455598456,1.0077220077220077,1070.0,4.131274131274132,8555,166700.0
23207,2.5735,20.0,4.742203742203742,0.9230769230769232,1545.0,3.212058212058212,7660,130500.0
29395,1.3583,10.0,4.5,1.1702127659574468,295.0,3.1382978723404253,11538,85200.0
13609,3.4514,38.0,3.821576763485477,0.991701244813278,1023.0,4.244813278008299,2331,151900.0
26530,4.4423,18.0,6.076512455516014,1.0320284697508897,1912.0,3.402135231316726,9611,161400.0
18538,5.3169,34.0,3.8383838383838382,0.8787878787878788,723.0,3.651515151515152,4436,227600.0
16416,3.5878,31.0,4.497375328083988,1.0354330708661417,4131.0,2.7106299212598426,3614,222800.00000000003
27375,3.6212,31.0,6.15034965034965,1.062937062937063,1386.0,2.4230769230769234,10173,151400.0
14971,2.3309,48.0,2.5691489361702127,1.0106382978723405,775.0,4.122340425531915,2948,126600.0
16223,3.9375,35.0,5.4652406417112305,0.9786096256684492,628.0,3.358288770053476,3503,187500.0
21260,3.3281,25.0,5.102728731942215,1.0256821829855538,2526.0,4.054574638844302,6220,180800.0
20424,5.3705,5.0,6.646067415730338,1.1310861423220977,1571.0,2.941947565543072,5784,363500.0
25981,4.5352,26.0,4.807017543859649,0.9605263157894736,954.0,2.0921052631578947,9326,374200.0
18954,3.5909,38.0,4.2630662020905925,1.10801393728223,1312.0,2.2857142857142856,4602,279400.0
18882,11.7045,40.0,7.764044943820225,0.9382022471910112,483.0,2.713483146067416,3056,500001.0
22396,5.6918,12.0,12.910485933503836,2.1534526854219953,883.0,2.258312020460358,7079,231300.00000000003
15504,4.0189,43.0,5.036511156186614,1.1115618661257607,1212.0,2.4584178498985803,3124,302900.0
26806,3.0052,34.0,3.6564625850340136,1.0816326530612246,906.0,3.0816326530612246,9816,242500.0
23889,2.7138,8.0,6.931897150799166,1.2112578179291174,6835.0,4.7498262682418355,8170,22500.0
12653,2.3571,52.0,6.008130081300813,1.0677506775067749,907.0,2.4579945799458,1700,111400.0
28830,2.2976,25.0,4.976923076923077,1.2230769230769232,1000.0,2.5641025641025643,11104,54400.00000000001
26396,2.4342,22.0,5.086666666666667,0.9966666666666668,790.0,2.6333333333333333,9503,125000.0
18692,6.0335,38.0,5.252873563218391,1.011494252873563,519.0,2.9827586206896552,4497,255400.0
25704,4.2042,52.0,3.8783132530120485,1.1674698795180722,1152.0,1.3879518072289156,9266,500001.0
30231,4.1898,23.0,5.513097072419107,1.1602465331278893,1455.0,2.24191063174114,12263,359100.0
15022,3.2083,46.0,5.531468531468532,1.1013986013986017,777.0,2.7167832167832167,2965,149600.0
22364,3.9508,6.0,5.8731884057971016,1.1111111111111112,3010.0,3.635265700483092,7050,104200.0
16469,4.0625,38.0,5.487870619946093,1.045822102425876,1096.0,2.9541778975741235,3643,262500.0
30060,1.6469,24.0,4.274193548387096,1.0483870967741935,1686.0,4.532258064516129,12108,47600.0
15529,6.0286,44.0,6.390070921985815,1.0851063829787233,753.0,2.6702127659574466,3139,356000.0
16412,6.5784,38.0,6.327402135231317,1.0249110320284698,870.0,3.096085409252669,3618,408500.0
18943,6.1014,44.0,5.280104712041885,0.8979057591623036,958.0,2.507853403141361,4600,480100.0
19665,2.6062,33.0,6.997518610421836,1.2779156327543424,976.0,2.4218362282878414,5207,52600.0
28371,3.5060000000000002,24.0,4.533333333333333,1.0215384615384615,2981.0,3.057435897435897,10734,226400.0
21980,4.8371,17.0,6.087053571428571,1.03125,1691.0,3.774553571428572,6695,160600.0
17790,3.0777,17.0,4.341796875,1.0625,2008.0,3.921875,4176,160800.0
20144,4.9524,26.0,6.571753986332574,1.0842824601366745,1227.0,2.79498861047836,5594,226600.0
19200,3.1326,13.0,6.648414985590778,1.1123919308357348,925.0,2.6657060518731988,4794,119800.0
20550,6.1062,16.0,7.30188679245283,1.0716981132075472,2356.0,2.963522012578616,5870,274600.0
13756,3.3125,44.0,5.033519553072626,1.0,473.0,2.642458100558659,2522,186400.0
14568,1.5854,42.0,2.137089991589571,1.0782169890664424,3974.0,3.3423044575273337,2859,87500.0
25722,5.2806,47.0,4.485333333333333,1.0106666666666666,837.0,2.2319999999999998,9273,400000.0
20052,3.5859,17.0,5.035294117647059,0.9823529411764704,518.0,3.047058823529412,5535,144300.0
22349,3.6667,15.0,14.304761904761904,2.9285714285714284,437.0,2.080952380952381,7036,90000.0
19872,3.4531,26.0,4.983935742971887,1.0562248995983936,2563.0,3.4310575635876837,5371,133100.0
12303,4.5179,22.0,6.133479212253829,0.9584245076586432,1234.0,2.700218818380744,1399,99600.0
12460,3.2083,26.0,6.667953667953667,1.1158301158301158,802.0,3.096525096525097,1528,75000.0
15688,7.585,31.0,6.450084602368866,1.0067681895093064,1645.0,2.7834179357022,3218,380100.0
10710,2.4196,26.0,8.518248175182482,2.7007299270072997,253.0,1.8467153284671531,194,275000.0
19180,5.8703,5.0,6.535603715170279,1.1021671826625388,2024.0,3.1331269349845203,4774,500001.0
30040,2.975,21.0,5.8165680473372765,0.9763313609467456,672.0,3.9763313609467454,12088,63900.0
18593,4.4211,44.0,5.237154150197629,0.9683794466403162,669.0,2.6442687747035567,4457,324000.0
17380,2.5833,37.0,3.6061643835616435,0.9006849315068494,1354.0,4.636986301369864,4029,112500.0
14535,2.5268,44.0,3.8461538461538463,1.0099255583126552,1718.0,4.26302729528536,2848,141100.0
20503,3.668,19.0,4.544658493870402,1.0875656742556918,1728.0,3.026269702276708,5833,243800.00000000003
17387,2.2917,37.0,3.727699530516432,0.9859154929577464,814.0,3.821596244131456,4030,112000.0
19952,5.5718,20.0,6.458410351201477,1.0147874306839186,1673.0,3.0924214417744915,5437,185200.0
18564,3.8086,25.0,4.608638743455497,1.1151832460732984,1524.0,1.9947643979057592,4445,361300.0
25933,2.3625,42.0,3.9033149171270716,1.1215469613259668,1027.0,2.8370165745856357,9304,233000.0
21719,4.5795,18.0,13.858024691358025,2.4197530864197527,421.0,2.598765432098765,6472,158300.0
19321,2.6036,44.0,3.9505494505494503,1.0472527472527473,1831.0,2.012087912087912,4902,287500.0
22985,3.3188,32.0,6.420704845814978,1.0837004405286343,1292.0,2.8458149779735686,7435,117100.0
19419,3.8068,52.0,3.8260869565217392,1.0869565217391304,88.0,1.9130434782608696,4983,275000.0
23308,3.0199,20.0,5.212922173274597,1.0807635829662259,2229.0,3.2731277533039647,7729,128800.0
13610,4.7228,36.0,5.41743119266055,1.0091743119266054,775.0,3.555045871559633,2338,183800.0
25544,4.4375,5.0,6.031547320981473,1.082623935903856,5640.0,2.8242363545317977,9190,353000.0
24457,4.1793,35.0,5.497164461247637,1.1247637051039698,1068.0,2.01890359168242,8464,500001.0
23106,3.5625,14.0,5.769349845201237,1.0603715170278638,1741.0,2.695046439628483,7571,125700.0
15092,1.375,35.0,4.058098591549296,1.1161971830985915,1978.0,3.482394366197183,2983,100000.0
12333,4.9327,8.0,6.0838709677419365,1.219354838709677,475.0,3.0645161290322585,1419,89500.0
23677,3.0042,18.0,5.201453790238837,1.1505711318795429,2948.0,3.0612668743509865,7988,106500.0
16002,2.9388,37.0,4.335249042145594,0.9616858237547892,1677.0,3.21264367816092,3371,139200.0
24575,3.5078,24.0,3.5960591133004924,0.9655172413793104,335.0,1.6502463054187193,8450,362500.0
21634,3.2933,16.0,3.927586206896552,1.1310344827586207,665.0,2.2931034482758617,6425,260000.0
23745,4.875,5.0,5.7315175097276265,0.8871595330739299,842.0,3.2762645914396886,8033,138100.0
20993,3.8703,23.0,3.765925925925927,1.1437037037037037,1720.0,2.5481481481481483,6095,137000.0
26826,3.2446,31.0,4.228956228956228,1.1043771043771045,785.0,2.643097643097643,9827,234600.0
26299,2.4097,19.0,4.950704225352113,1.0023474178403755,1742.0,4.089201877934272,9443,66000.0
19400,7.1924,52.0,5.715942028985507,0.9478260869565216,755.0,2.188405797101449,4968,500001.0
27568,2.5833,52.0,3.208791208791209,1.0813186813186813,1165.0,2.56043956043956,10286,167500.0
19510,3.8958,33.0,5.419354838709676,0.9723502304147466,529.0,2.43778801843318,5071,144000.0
16552,7.8588,34.0,7.176678445229683,1.0547703180212014,1525.0,2.6943462897526502,3684,454800.0
27629,4.9662,36.0,6.062597809076682,1.02660406885759,1826.0,2.857589984350548,10315,258500.0
17361,2.3175,26.0,3.813606194690265,1.0381637168141593,8551.0,4.729535398230087,4013,154500.0
23983,2.6587,26.0,5.93092105263158,1.3026315789473684,1683.0,2.768092105263158,8263,57399.99999999999
20599,3.6310000000000002,5.0,4.580882352941177,1.0735294117647058,396.0,2.9117647058823533,5901,225000.0
29005,4.875,25.0,5.78125,1.0,85.0,2.65625,11245,250000.0
23100,5.4445,3.0,8.531645569620252,1.2151898734177216,990.0,3.132911392405063,7565,237600.0
19379,3.6731,16.0,3.96635262449529,1.0794078061911172,1385.0,1.8640646029609689,4948,318000.0
15871,2.0385,47.0,5.017543859649122,0.9941520467836256,365.0,2.134502923976608,3292,225000.0
20386,5.8260000000000005,14.0,6.2359952324195485,0.9654350417163292,3041.0,3.6245530393325383,5754,247900.0
21668,4.5083,34.0,5.233009708737863,0.9951456310679612,575.0,2.79126213592233,6442,188000.0
14302,1.9063,52.0,3.6033994334277617,0.9121813031161472,984.0,2.7875354107648724,2769,261600.0
17438,3.0833,41.0,4.384615384615385,0.9903846153846154,1244.0,3.9871794871794872,4040,164800.0
10636,3.3431,10.0,4.5958762886597935,1.2391752577319588,877.0,1.8082474226804124,206,137500.0
13615,4.0792,34.0,5.19811320754717,1.0,949.0,4.476415094339623,2461,165100.0
14616,1.8238,46.0,2.3595178719867005,1.084788029925187,7443.0,3.0935162094763093,2872,237500.0
19863,3.3156,42.0,4.202830188679245,0.9575471698113208,525.0,2.4764150943396226,5369,186300.0
14481,2.6083,27.0,3.5095320623916813,0.9792027729636048,2189.0,3.7937608318890814,2834,148600.0
27293,5.3963,33.0,7.509394572025053,1.0835073068893528,1207.0,2.5198329853862207,10105,500001.0
14785,2.8971,50.0,5.507462686567163,1.0417910447761194,1109.0,3.31044776119403,2909,127800.0
26996,6.9635,5.0,4.38563829787234,1.0319148936170213,779.0,2.0718085106382977,9918,417300.0
20322,7.0592,16.0,7.434579439252336,1.0023364485981308,1663.0,3.885514018691589,5670,288200.0
20451,5.3999,18.0,6.5330739299610885,1.0544747081712065,783.0,3.046692607003891,5802,300000.0
10240,2.7352,46.0,3.934973637961336,0.8927943760984183,1390.0,2.4428822495606326,72,137300.0
22867,3.5403,18.0,5.378818737270875,1.057705363204345,3789.0,2.5723014256619146,7392,98600.0
14457,3.3785,44.0,4.395833333333333,1.109375,1605.0,4.1796875,2823,184900.0
10698,3.4643,42.0,4.763754045307443,1.0032362459546926,768.0,2.4854368932038837,233,160900.0
17249,2.8155,27.0,4.257352941176471,1.0275735294117647,2012.0,3.6985294117647056,3987,176800.0
20821,3.5179,29.0,3.4613259668508287,1.0359116022099448,1198.0,3.3093922651933703,6011,225000.0
18334,3.6583,44.0,5.534328358208955,1.0955223880597016,976.0,2.9134328358208954,2987,126700.0
14588,0.9563,52.0,1.7845303867403317,1.1933701657458564,2081.0,2.874309392265193,2863,275000.0
24671,5.5673,7.0,5.865384615384616,1.1394230769230769,2710.0,2.605769230769231,8581,288200.0
15952,3.0448,30.0,4.5775681341719086,1.0828092243186582,2524.0,2.6457023060796647,3333,192100.0
14646,2.0547,34.0,3.1375212224108657,1.132427843803056,1351.0,2.293718166383701,2874,410000.0
25361,4.5764,17.0,6.6496519721577725,1.025522041763341,1354.0,3.1415313225058004,9040,257300.0
20307,7.5744,25.0,6.932926829268293,1.0365853658536586,524.0,3.1951219512195124,5689,259300.0
14120,3.6058,46.0,5.234649122807016,1.0701754385964912,1181.0,2.5899122807017543,2700,257900.00000000003
24870,1.858,23.0,3.901204819277108,1.0771084337349397,1025.0,2.469879518072289,8689,67500.0
29324,2.1165,48.0,6.898423817863398,1.5061295971978983,1257.0,2.2014010507880912,11484,98700.0
20261,7.3658,14.0,7.010324483775811,1.0044247787610618,2138.0,3.1533923303834808,5658,288500.0
20575,7.5619,15.0,7.640226628895184,1.0594900849858355,2383.0,3.375354107648725,5870,302000.0
12045,1.4007,7.0,4.466424682395644,1.1742286751361162,1587.0,2.88021778584392,1221,225000.0
13287,2.7639,9.0,8.758620689655173,1.7241379310344829,66.0,2.2758620689655173,2215,112500.0
23279,3.0284,44.0,4.6809815950920255,1.0337423312883436,831.0,2.549079754601227,7704,115800.0
21116,4.0724,25.0,5.007792207792209,1.0753246753246752,961.0,2.4961038961038957,6156,231400.0
27258,3.5905,37.0,4.007352941176471,1.0465686274509804,1027.0,2.517156862745098,10084,264700.0
27305,6.091,28.0,7.25879917184265,1.1656314699792958,1362.0,2.819875776397516,10116,500001.0
13189,4.5714,29.0,6.055016181229774,1.019417475728155,1066.0,3.449838187702265,2129,100800.0
21760,2.6065,19.0,5.6481751824817525,1.294890510948905,2086.0,3.045255474452554,6511,154900.0
10899,4.7135,28.0,4.950749464668094,1.0620985010706638,1344.0,2.8779443254817987,332,203200.0
14332,2.7543,23.0,3.2066666666666666,1.1577777777777778,1264.0,2.8088888888888888,2778,220000.00000000003
21433,7.0151,23.0,9.691891891891894,1.2324324324324325,1826.0,3.2900900900900902,6315,350600.0
18444,3.9355,41.0,4.296551724137931,0.9816091954022989,1334.0,3.066666666666667,4408,227800.0
29029,4.9583,28.0,6.759450171821307,1.0824742268041236,734.0,2.52233676975945,11251,146200.0
11839,6.0,36.0,6.196581196581197,1.0042735042735045,568.0,2.4273504273504267,1044,311400.0
10718,2.5156,43.0,4.829351535836177,1.187713310580205,569.0,1.9419795221843004,246,190900.0
29737,2.6827,16.0,5.93993993993994,1.1261261261261262,961.0,2.885885885885886,11826,83900.0
10426,3.5417,52.0,4.613079019073568,1.0653950953678477,669.0,1.8228882833787463,131,287500.0
10892,5.761,33.0,6.891447368421053,1.125,941.0,3.0953947368421053,340,259600.0
20547,7.3141,15.0,6.9372937293729375,0.9735973597359736,1060.0,3.4983498349834985,5868,337100.0
11307,4.4853,23.0,7.060931899641577,1.060931899641577,935.0,3.3512544802867383,689,145900.0
23800,3.0357,7.0,5.541490857946553,1.0745428973277074,2140.0,3.009845288326301,8084,91300.0
20314,6.057,21.0,6.674358974358975,1.0358974358974358,1350.0,3.4615384615384617,5696,235900.0
10911,5.0,32.0,6.51139240506329,1.0278481012658227,1128.0,2.8556962025316457,349,287600.0
30068,2.1513,52.0,4.141176470588237,1.0745098039215686,584.0,2.2901960784313724,12116,86700.0
15713,3.8068,34.0,4.630996309963098,0.9870848708487084,1516.0,2.7970479704797047,3224,267000.0
23026,4.1071,11.0,5.813953488372092,1.0105708245243128,2827.0,2.9883720930232562,7508,145800.0
20920,3.0824,33.0,3.7694524495677233,1.080691642651297,2175.0,6.268011527377522,6065,177400.0
10806,3.2331,33.0,5.987421383647798,1.0817610062893082,369.0,2.320754716981132,237,226700.0
14718,2.8233,31.0,4.0607476635514015,1.0822429906542057,1987.0,1.8570093457943928,2893,310000.0
14852,1.23,47.0,5.367346938775509,1.0081632653061223,785.0,3.204081632653061,2920,138400.0
23820,5.1112,4.0,7.366459627329192,1.1211180124223603,1017.0,3.1583850931677016,8103,170900.0
18727,6.7105,32.0,5.421052631578949,1.015479876160991,819.0,2.5356037151702786,4509,339000.0
27678,4.5208,19.0,5.4850746268656705,1.1791044776119404,597.0,4.455223880597014,10339,188100.0
30201,4.9079,26.0,6.153452685421995,1.051150895140665,1313.0,3.3580562659846547,12235,234100.00000000003
27448,3.7917,23.0,5.6244239631336415,1.066820276497696,1392.0,3.2073732718894012,10213,142200.0
20035,2.6042,25.0,5.250596658711217,1.0477326968973748,1045.0,2.4940334128878283,5518,116700.0
24566,4.5402,34.0,6.441791044776119,1.0925373134328358,1046.0,3.1223880597014926,8530,182100.0
29161,4.3278,8.0,5.843045843045843,1.038073038073038,3833.0,2.9782439782439782,11360,184100.0
21333,2.78,22.0,4.243542435424353,0.9944649446494463,1625.0,2.998154981549816,6257,196300.0
20683,5.1837,32.0,5.738489871086557,1.2173112338858194,1105.0,2.034990791896869,5945,445600.00000000006
17586,1.8095,31.0,4.129094412331407,1.0057803468208093,2276.0,4.3853564547206165,4090,100800.0
16479,4.037,35.0,4.537549407114624,1.0197628458498025,975.0,3.8537549407114624,3646,173300.0
11680,4.025,16.0,4.90748031496063,1.063976377952756,2805.0,2.7608267716535435,969,173200.0
27112,9.9025,40.0,8.10684931506849,1.0657534246575342,985.0,2.698630136986301,9970,500001.0
10731,4.1974,44.0,5.3541147132169575,0.9950124688279302,1175.0,2.9301745635910224,252,179300.0
16561,6.1824,36.0,6.9,1.119047619047619,621.0,2.9571428571428573,3691,274100.0
13417,4.125,29.0,4.7781954887218046,1.0225563909774436,1338.0,5.030075187969925,2323,150000.0
18603,5.5771,27.0,5.388297872340425,1.074468085106383,1421.0,2.519503546099291,4458,345500.0
25159,4.8295,18.0,5.73961661341853,1.0559105431309903,1992.0,3.182108626198083,8884,165800.0
21311,4.875,33.0,6.280991735537191,0.987603305785124,658.0,2.71900826446281,6236,269300.0
21999,7.0215,6.0,6.534090909090909,0.8295454545454546,318.0,3.613636363636364,6711,257100.00000000003
10695,2.4206,19.0,3.719613259668508,1.0897790055248622,1765.0,2.4378453038674035,232,137500.0
16661,4.7098,52.0,5.955555555555557,1.0949494949494951,1363.0,2.7535353535353537,3728,287900.0
20137,3.7321,33.0,5.568281938325992,0.986784140969163,527.0,2.3215859030837005,5593,216500.0
23958,1.9980000000000002,27.0,21.80565371024735,4.646643109540636,1300.0,2.2968197879858656,8239,153500.0
19054,1.1296,34.0,4.356502242152466,1.1210762331838564,1078.0,2.4170403587443947,4664,93800.0
28071,9.1569,22.0,7.252669039145907,0.9252669039145908,773.0,2.750889679715302,10578,500001.0
27480,2.1471,26.0,4.52924791086351,1.0445682451253482,1580.0,4.401114206128134,10240,187500.0
15216,0.8527,43.0,3.432900432900433,1.0173160173160174,736.0,3.186147186147186,3009,90400.0
16750,5.5924,42.0,5.562146892655368,0.9971751412429378,927.0,2.6186440677966103,3782,285300.0
20506,6.065,5.0,5.626865671641791,1.0621890547263682,1016.0,2.527363184079602,5839,315500.0
17230,2.7019,44.0,4.054373522458629,1.0874704491725768,1740.0,4.113475177304965,3964,153300.0
14695,3.201,44.0,4.366720516962843,1.0710823909531502,1045.0,1.688206785137318,2885,287500.0
19903,5.2444,33.0,6.753363228699553,1.0523168908819134,1776.0,2.6547085201793723,5397,281100.0
20617,4.5469,4.0,5.219594594594595,1.027027027027027,788.0,2.6621621621621623,5903,500001.0
26336,3.7206,12.0,6.469302809573362,1.0603537981269509,3771.0,3.924037460978148,9466,146000.0
20067,2.125,17.0,16.8125,4.421875,171.0,2.671875,5550,83900.0
17125,0.4999,36.0,2.5,0.8333333333333334,15.0,2.5,3953,162500.0
23494,3.5139,14.0,5.569832402234637,0.9720670391061452,1729.0,3.2197392923649906,7870,146800.0
21892,2.6071,45.0,4.225806451612904,0.9032258064516128,89.0,2.870967741935484,6633,112500.0
16615,3.2813,48.0,5.5,1.1336633663366336,421.0,2.084158415841584,3726,268100.0
18133,4.1375,43.0,5.181208053691275,0.9597315436241609,701.0,2.3523489932885906,4311,226000.0
26680,4.6776,8.0,6.871635610766045,1.0910973084886129,2710.0,2.8053830227743277,9731,295500.0
29176,4.5588,17.0,6.053691275167784,1.0201342281879195,750.0,2.5167785234899327,11373,196400.0
18312,4.6852,52.0,5.509687034277198,1.029806259314456,1436.0,2.140089418777944,4369,395200.0
19394,5.5951,30.0,5.920567375886525,1.04822695035461,1818.0,2.578723404255319,4963,402900.0
24772,2.7361,14.0,4.206611570247934,0.9834710743801652,1224.0,3.371900826446281,8638,93600.0
10820,4.5913,24.0,5.141280353200883,1.0264900662251657,1401.0,3.0927152317880795,282,177600.0
15546,5.9544,44.0,6.127982646420826,0.982646420824295,1221.0,2.648590021691974,3145,377200.0
26331,4.3008,37.0,5.862686567164179,0.9402985074626866,915.0,2.7313432835820897,9461,119800.0
22137,4.189,3.0,7.489331436699858,1.19701280227596,9623.0,3.4221194879089616,6832,143000.0
21532,1.7675,26.0,3.847092605886576,1.0825556353194543,1829.0,1.3129935391241925,6369,61300.0
19696,2.4884,43.0,4.202321724709784,0.9817578772802652,2448.0,4.059701492537314,5236,130500.0
20585,6.8634,24.0,7.183884297520661,0.9545454545454546,1593.0,3.291322314049587,5891,276500.0
12884,1.4786,24.0,4.407317073170732,1.1341463414634143,1460.0,3.5609756097560976,1875,54800.00000000001
14494,2.095,52.0,3.8211382113821135,0.934959349593496,434.0,3.5284552845528454,2819,109100.0
10113,3.1484,52.0,4.578034682080925,1.0770712909441231,939.0,1.8092485549132948,33,224100.0
16829,4.5446,45.0,5.3951219512195125,1.1024390243902442,779.0,3.8,3813,244800.0
29380,1.8625,52.0,6.411764705882352,1.1911764705882353,197.0,2.897058823529412,11538,85400.0
14187,2.975,37.0,4.314148681055156,1.0215827338129495,1088.0,2.6091127098321345,2725,244500.0
14601,1.8304,24.0,1.7089947089947088,1.1322751322751323,751.0,3.9735449735449735,2863,225000.0
22175,2.0,5.0,4.572668112798263,1.075921908893709,1666.0,3.6138828633405637,6869,83000.0
26275,2.0833,31.0,4.1825,0.955,1734.0,4.335,9426,48300.0
13389,4.1302,30.0,5.502183406113538,0.9694323144104804,638.0,2.7860262008733625,2306,258300.00000000003
20588,5.0631,15.0,4.310344827586206,0.9741379310344828,261.0,2.25,5895,154000.0
25573,5.5842,13.0,5.039426523297491,0.931899641577061,737.0,2.6415770609319,9210,239100.0
29262,3.875,20.0,5.837999999999999,1.016,1711.0,3.4219999999999997,11432,140300.0
17995,4.0781,36.0,5.605263157894738,0.9736842105263158,699.0,2.6278195488721803,4260,217300.0
24916,4.1154,26.0,6.191044776119402,1.0626865671641792,1228.0,3.665671641791045,8711,160200.0
26066,3.7734,48.0,5.300829875518672,1.1369294605809128,1285.0,2.66597510373444,9341,314700.0
30167,2.7019,22.0,5.5109375,1.1109375,1483.0,2.3171875,12213,234700.0
14955,2.5263,48.0,5.108433734939759,1.068273092369478,1357.0,2.7248995983935744,2951,121000.0
23261,4.3438,19.0,5.181500872600348,1.0558464223385688,1326.0,2.3141361256544504,7703,155700.0
24522,3.7156,15.0,4.420634920634921,1.022222222222222,1798.0,2.8539682539682536,8503,175200.0
13251,3.05,20.0,4.216216216216216,1.054054054054054,171.0,4.621621621621622,2181,225000.0
30557,2.3468,43.0,4.6095471236230114,1.03671970624235,1855.0,2.270501835985312,12515,119400.0
13805,3.2448,20.0,4.204528853177502,1.078889700511322,4031.0,2.9444850255661073,2474,221200.00000000003
18054,0.7007,30.0,3.64,1.0242857142857142,2086.0,2.98,4258,134400.0
13142,2.0441,15.0,4.064638783269962,1.1254752851711027,569.0,2.1634980988593155,2083,73300.0
12243,3.2143,25.0,4.98929336188437,0.9892933618843684,1215.0,2.601713062098501,1366,93000.0
26459,3.9607,18.0,5.832699619771862,1.0456273764258557,741.0,2.817490494296578,9556,132500.0
10774,3.09,35.0,4.421461897356144,1.0139968895800933,1726.0,2.6842923794712292,267,174100.0
10078,0.8026,23.0,5.369230769230769,1.1507692307692308,1054.0,3.2430769230769236,19,112500.0
23984,1.8158,33.0,5.690721649484536,1.2371134020618555,347.0,3.5773195876288666,8264,100000.0
20255,3.5667,28.0,4.616343490304709,1.0415512465373962,2026.0,2.806094182825485,5653,190700.0
12834,4.0208,43.0,5.949197860962568,1.0481283422459893,890.0,2.379679144385027,1844,90400.0
15776,2.9491,49.0,4.9397163120567384,1.0283687943262412,605.0,2.145390070921986,3260,257400.0
13324,2.7188,20.0,5.443946188340807,1.1076233183856503,504.0,2.2600896860986546,2249,105700.0
14282,1.7325,36.0,2.6145339652448656,1.0900473933649288,1957.0,3.091627172195893,2764,221900.0
28672,3.6597,29.0,6.140319715808171,1.241563055062167,1327.0,2.3570159857904085,10954,252300.0
25448,5.0195,19.0,6.02346570397112,1.01985559566787,1646.0,2.9711191335740077,9110,200200.0
28361,12.1387,23.0,8.261887344550109,1.0073152889539136,3840.0,2.8090709583028532,10724,500001.0
22724,4.775,36.0,6.7078651685393265,1.0365168539325842,838.0,2.3539325842696632,7293,194100.0
15052,1.7945,37.0,4.502623294858342,1.1563483735571878,1941.0,2.036726128016789,2976,106300.0
20782,4.8098,29.0,5.067484662576687,0.950920245398773,832.0,2.552147239263804,6000,325400.0
20647,4.1591,41.0,5.004962779156328,1.2133995037220844,783.0,1.9429280397022333,5921,500001.0
13286,1.3,11.0,7.141242937853107,1.5310734463276836,370.0,2.0903954802259888,2214,69700.0
15139,2.0754,39.0,4.0777777777777775,1.0920634920634922,2601.0,4.128571428571429,2997,101400.0
19723,3.6693,28.0,5.088028169014085,0.943661971830986,1017.0,3.580985915492957,5259,211000.0
25856,1.4886,52.0,4.862745098039214,1.3333333333333333,124.0,2.431372549019608,9296,450000.0
16985,4.8152,36.0,5.637323943661972,1.0211267605633805,715.0,2.517605633802817,3884,232400.0
17146,2.75,45.0,5.145669291338582,1.1141732283464567,967.0,3.807086614173228,3964,178300.0
17242,2.4259,40.0,4.280966767371601,1.0211480362537764,1068.0,3.2265861027190335,3984,164600.0
15213,0.4999,52.0,2.6,0.7333333333333333,74.0,1.6444444444444444,3015,90600.0
